author_name|id|author_order
Zujie Ren|https://doi.org/10.1007/978-1-4939-2092-1_46|first
Xiaohong Zhang|https://doi.org/10.1007/978-1-4939-2092-1_46|middle
Weisong Shi|https://doi.org/10.1007/978-1-4939-2092-1_46|last
Shuai Mu 0001|https://doi.org/10.1007/978-1-4939-2092-1_24|first
Maomeng Su|https://doi.org/10.1007/978-1-4939-2092-1_24|middle
Pin Gao|https://doi.org/10.1007/978-1-4939-2092-1_24|middle
Yongwei Wu|https://doi.org/10.1007/978-1-4939-2092-1_24|middle
Keqin Li 0001|https://doi.org/10.1007/978-1-4939-2092-1_24|middle
Albert Y. Zomaya|https://doi.org/10.1007/978-1-4939-2092-1_24|last
Peter Elbau|https://doi.org/10.1007/978-1-4939-0790-8_44|first
Leonidas Mindrinos|https://doi.org/10.1007/978-1-4939-0790-8_44|middle
Otmar Scherzer|https://doi.org/10.1007/978-1-4939-0790-8_44|last
Charles W. Groetsch|https://doi.org/10.1007/978-1-4939-0790-8_1|first
Peng Dai|https://doi.org/10.1007/978-1-4614-8806-4_49|first
Junwhan Kim|https://doi.org/10.1007/978-1-4939-2092-1_44|first
Roberto Palmieri|https://doi.org/10.1007/978-1-4939-2092-1_44|middle
Binoy Ravindran|https://doi.org/10.1007/978-1-4939-2092-1_44|last
Michael Hunter|https://doi.org/10.1007/978-3-319-95504-9_20|first
Aradhya Biswas|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Bhargava R. Chilukuri|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Angshuman Guin|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Richard Fujimoto|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Randall Guensler|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Jorge A. Laval|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Haobing Liu|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Sabra Neal|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Philip Pecher|https://doi.org/10.1007/978-3-319-95504-9_20|middle
Michael O. Rodgers|https://doi.org/10.1007/978-3-319-95504-9_20|last
Ke Chen 0001|https://doi.org/10.1007/978-3-662-43505-2_28|first
Ido Guy|https://doi.org/10.1007/978-1-4899-7637-6_15|first
Wil Michiels|https://doi.org/10.1007/978-3-319-07124-4_6|first
Emile H. L. Aarts|https://doi.org/10.1007/978-3-319-07124-4_6|middle
Jan H. M. Korst|https://doi.org/10.1007/978-3-319-07124-4_6|last
Oliver Dorn|https://doi.org/10.1007/978-1-4939-0790-8_11|first
Dominique Lesselier|https://doi.org/10.1007/978-1-4939-0790-8_11|last
Dan Thomsen|https://doi.org/10.1007/978-1-4614-8806-4_71|first
Mike Preuss|https://doi.org/10.1007/978-3-662-43505-2_58|first
Simon Wessing|https://doi.org/10.1007/978-3-662-43505-2_58|middle
Günter Rudolph|https://doi.org/10.1007/978-3-662-43505-2_58|middle
Gabriele Sadowski|https://doi.org/10.1007/978-3-662-43505-2_58|last
El-Ghazali Talbi|https://doi.org/10.1007/978-3-662-43505-2_55|first
Erik Blasch|https://doi.org/10.1007/978-3-319-95504-9_28|first
Alex Aved|https://doi.org/10.1007/978-3-319-95504-9_28|middle
Shuvra S. Bhattacharyya|https://doi.org/10.1007/978-3-319-95504-9_28|last
Francesco Ricci 0001|https://doi.org/10.1007/978-1-4899-7637-6_1|first
Lior Rokach|https://doi.org/10.1007/978-1-4899-7637-6_1|middle
Bracha Shapira|https://doi.org/10.1007/978-1-4899-7637-6_1|last
Per Kristian Lehre|https://doi.org/10.1007/978-3-319-07124-4_35|first
Pietro S. Oliveto|https://doi.org/10.1007/978-3-319-07124-4_35|last
Dirk Sudholt|https://doi.org/10.1007/978-3-662-43505-2_46|first
Nigel Shadbolt|https://doi.org/10.1007/978-3-540-92913-0_20|first
Kieron O'Hara|https://doi.org/10.1007/978-3-540-92913-0_20|middle
Manuel Salvadores|https://doi.org/10.1007/978-3-540-92913-0_20|middle
Harith Alani|https://doi.org/10.1007/978-3-540-92913-0_20|last
Antonio López Jaimes|https://doi.org/10.1007/978-3-662-43505-2_51|first
Carlos A. Coello Coello|https://doi.org/10.1007/978-3-662-43505-2_51|last
José Fernando Gonçalves|https://doi.org/10.1007/978-3-319-07124-4_30|first
Mauricio G. C. Resende|https://doi.org/10.1007/978-3-319-07124-4_30|last
Michael Emmerich|https://doi.org/10.1007/978-3-319-07124-4_13|first
Ofer M. Shir|https://doi.org/10.1007/978-3-319-07124-4_13|middle
Hao Wang 0025|https://doi.org/10.1007/978-3-319-07124-4_13|last
Benjamin S. Cooper|https://doi.org/10.1007/978-3-319-95504-9_19|first
Raghvendra V. Cowlagi|https://doi.org/10.1007/978-3-319-95504-9_19|last
Jesse Chandler|https://doi.org/10.1007/978-1-4614-8806-4_30|first
Gabriele Paolacci|https://doi.org/10.1007/978-1-4614-8806-4_30|middle
Pam Mueller|https://doi.org/10.1007/978-1-4614-8806-4_30|last
Gabor T. Herman|https://doi.org/10.1007/978-1-4939-0790-8_16|first
Erik Blasch|https://doi.org/10.1007/978-3-319-95504-9_1|first
Dennis S. Bernstein|https://doi.org/10.1007/978-3-319-95504-9_1|middle
Murali Rangaswamy|https://doi.org/10.1007/978-3-319-95504-9_1|last
Honglei Li 0005|https://doi.org/10.1007/978-3-319-95504-9_23|first
Yanzhou Liu 0001|https://doi.org/10.1007/978-3-319-95504-9_23|middle
Kishan Sudusinghe|https://doi.org/10.1007/978-3-319-95504-9_23|middle
Jinsung Yoon|https://doi.org/10.1007/978-3-319-95504-9_23|middle
Erik Blasch|https://doi.org/10.1007/978-3-319-95504-9_23|middle
Mihaela van der Schaar|https://doi.org/10.1007/978-3-319-95504-9_23|middle
Shuvra S. Bhattacharyya|https://doi.org/10.1007/978-3-319-95504-9_23|last
David Alan Grier|https://doi.org/10.1007/978-1-4614-8806-4_3|first
Iván Cantador|https://doi.org/10.1007/978-1-4899-7637-6_27|first
Ignacio Fernández-Tobías|https://doi.org/10.1007/978-1-4899-7637-6_27|middle
Shlomo Berkovsky|https://doi.org/10.1007/978-1-4899-7637-6_27|middle
Paolo Cremonesi|https://doi.org/10.1007/978-1-4899-7637-6_27|last
Jeffrey V. Nickerson|https://doi.org/10.1007/978-1-4614-8806-4_51|first
Luciana S. Buriol|https://doi.org/10.1007/978-3-319-07124-4_46|first
Alexander Felfernig|https://doi.org/10.1007/978-1-4899-7637-6_5|first
Gerhard Friedrich|https://doi.org/10.1007/978-1-4899-7637-6_5|middle
Dietmar Jannach|https://doi.org/10.1007/978-1-4899-7637-6_5|middle
Markus Zanker|https://doi.org/10.1007/978-1-4899-7637-6_5|last
Fernando Sandoya|https://doi.org/10.1007/978-3-319-07124-4_61|first
Anna Martínez-Gavara|https://doi.org/10.1007/978-3-319-07124-4_61|middle
Ricardo Aceves|https://doi.org/10.1007/978-3-319-07124-4_61|middle
Abraham Duarte|https://doi.org/10.1007/978-3-319-07124-4_61|middle
Rafael Martí|https://doi.org/10.1007/978-3-319-07124-4_61|last
Liane Gabora|https://doi.org/10.1007/978-1-4614-8806-4_34|first
Jameson L. Toole|https://doi.org/10.1007/978-3-319-98161-1_2|first
Yves-Alexandre de Montjoye|https://doi.org/10.1007/978-3-319-98161-1_2|middle
Marta C. González|https://doi.org/10.1007/978-3-319-98161-1_2|middle
Alex 'Sandy' Pentland|https://doi.org/10.1007/978-3-319-98161-1_2|last
Despina Kopanaki|https://doi.org/10.1007/978-3-319-98161-1_11|first
Nikos Pelekis|https://doi.org/10.1007/978-3-319-98161-1_11|middle
Yannis Theodoridis|https://doi.org/10.1007/978-3-319-98161-1_11|last
Vito Trianni|https://doi.org/10.1007/978-3-662-43505-2_71|first
Alexandre Campo|https://doi.org/10.1007/978-3-662-43505-2_71|last
Lars Ruthotto|https://doi.org/10.1007/978-1-4939-0790-8_39|first
Jan Modersitzki|https://doi.org/10.1007/978-1-4939-0790-8_39|last
Hien To|https://doi.org/10.1007/978-3-319-98161-1_7|first
Cyrus Shahabi|https://doi.org/10.1007/978-3-319-98161-1_7|last
Artem Korobenko|https://doi.org/10.1007/978-3-319-95504-9_30|first
M. Pigazzini|https://doi.org/10.1007/978-3-319-95504-9_30|middle
X. Deng|https://doi.org/10.1007/978-3-319-95504-9_30|middle
Yuri Bazilevs|https://doi.org/10.1007/978-3-319-95504-9_30|last
Vinicius W. C. Morais|https://doi.org/10.1007/978-3-319-07124-4_53|first
Fernanda S. H. Souza|https://doi.org/10.1007/978-3-319-07124-4_53|middle
Geraldo R. Mateus|https://doi.org/10.1007/978-3-319-07124-4_53|last
Julianne Chung|https://doi.org/10.1007/978-1-4939-0790-8_2|first
Sarah Knepper|https://doi.org/10.1007/978-1-4939-0790-8_2|middle
James G. Nagy|https://doi.org/10.1007/978-1-4939-0790-8_2|last
Igor Bilogrevic|https://doi.org/10.1007/978-3-319-98161-1_8|first
Luca Di Gaspero|https://doi.org/10.1007/978-3-662-43505-2_62|first
James McDermott|https://doi.org/10.1007/978-3-662-43505-2_43|first
Una-May O'Reilly|https://doi.org/10.1007/978-3-662-43505-2_43|last
Teodor Gabriel Crainic|https://doi.org/10.1007/978-3-319-07124-4_40|first
Florian Becker|https://doi.org/10.1007/978-1-4939-0790-8_38|first
Stefania Petra|https://doi.org/10.1007/978-1-4939-0790-8_38|middle
Christoph Schnörr|https://doi.org/10.1007/978-1-4939-0790-8_38|last
Patricia Melin|https://doi.org/10.1007/978-3-662-43505-2_80|first
Oscar Castillo 0001|https://doi.org/10.1007/978-3-662-43505-2_80|last
Martina Fischetti|https://doi.org/10.1007/978-3-319-07124-4_14|first
Matteo Fischetti|https://doi.org/10.1007/978-3-319-07124-4_14|last
Arik Friedman|https://doi.org/10.1007/978-1-4899-7637-6_19|first
Bart P. Knijnenburg|https://doi.org/10.1007/978-1-4899-7637-6_19|middle
Kris Vanhecke|https://doi.org/10.1007/978-1-4899-7637-6_19|middle
Luc Martens|https://doi.org/10.1007/978-1-4899-7637-6_19|middle
Shlomo Berkovsky|https://doi.org/10.1007/978-1-4899-7637-6_19|last
Dario Bruneo|https://doi.org/10.1007/978-3-662-43505-2_69|first
Marco Scarpa|https://doi.org/10.1007/978-3-662-43505-2_69|middle
Andrea Bobbio|https://doi.org/10.1007/978-3-662-43505-2_69|middle
Davide Cerotti|https://doi.org/10.1007/978-3-662-43505-2_69|middle
Marco Gribaudo|https://doi.org/10.1007/978-3-662-43505-2_69|last
Michael Kifer|https://doi.org/10.1007/978-3-540-92913-0_10|first
Alain Trouvé|https://doi.org/10.1007/978-1-4939-0790-8_55|first
Laurent Younes|https://doi.org/10.1007/978-1-4939-0790-8_55|last
Damien Coyle|https://doi.org/10.1007/978-3-662-43505-2_39|first
Ronen Sosnik|https://doi.org/10.1007/978-3-662-43505-2_39|last
Oscar Castillo 0001|https://doi.org/10.1007/978-3-662-43505-2_78|first
Paul Wicks|https://doi.org/10.1007/978-1-4614-8806-4_12|first
Max A. Little|https://doi.org/10.1007/978-1-4614-8806-4_12|last
Carlos A. Coello Coello|https://doi.org/10.1007/978-3-319-07124-4_17|first
Guy De Tré|https://doi.org/10.1007/978-3-662-43505-2_19|first
Slawomir Zadrozny|https://doi.org/10.1007/978-3-662-43505-2_19|last
Nurali Virani|https://doi.org/10.1007/978-3-319-95504-9_25|first
Shashi Phoha|https://doi.org/10.1007/978-3-319-95504-9_25|middle
Asok Ray|https://doi.org/10.1007/978-3-319-95504-9_25|last
Martin V. Butz|https://doi.org/10.1007/978-3-662-43505-2_47|first
Sadaaki Miyamoto|https://doi.org/10.1007/978-3-662-43505-2_15|first
Khurram Aziz|https://doi.org/10.1007/978-1-4939-2092-1_14|first
Mohsin Fayyaz|https://doi.org/10.1007/978-1-4939-2092-1_14|last
Giacomo Indiveri|https://doi.org/10.1007/978-3-662-43505-2_38|first
Arpita Ghosh|https://doi.org/10.1007/978-1-4614-8806-4_58|first
Paola Festa|https://doi.org/10.1007/978-3-319-07124-4_23|first
Mauricio G. C. Resende|https://doi.org/10.1007/978-3-319-07124-4_23|last
Yolanda Gil|https://doi.org/10.1007/978-1-4614-8806-4_24|first
Vicent Caselles|https://doi.org/10.1007/978-1-4939-0790-8_23|first
Antonin Chambolle|https://doi.org/10.1007/978-1-4939-0790-8_23|middle
Matteo Novaga|https://doi.org/10.1007/978-1-4939-0790-8_23|last
János C. Fodor|https://doi.org/10.1007/978-3-662-43505-2_10|first
Imre J. Rudas|https://doi.org/10.1007/978-3-662-43505-2_10|last
Claudio Bettini|https://doi.org/10.1007/978-3-319-98161-1_4|first
David Colton|https://doi.org/10.1007/978-1-4939-0790-8_48|first
Rainer Kress 0001|https://doi.org/10.1007/978-1-4939-0790-8_48|last
Spyros Kotoulas|https://doi.org/10.1007/978-3-540-92913-0_11|first
Frank van Harmelen|https://doi.org/10.1007/978-3-540-92913-0_11|middle
Jesse Weaver|https://doi.org/10.1007/978-3-540-92913-0_11|last
Nikola K. Kasabov|https://doi.org/10.1007/978-3-662-43505-2_40|first
Lyndon J. B. Nixon|https://doi.org/10.1007/978-3-540-92913-0_14|first
Raphael Volz|https://doi.org/10.1007/978-3-540-92913-0_14|middle
Fabio Ciravegna|https://doi.org/10.1007/978-3-540-92913-0_14|middle
Rudi Studer|https://doi.org/10.1007/978-3-540-92913-0_14|last
Jorge Maestre Vidal|https://doi.org/10.1007/978-1-4939-2092-1_41|first
Ana Lucila Sandoval Orozco|https://doi.org/10.1007/978-1-4939-2092-1_41|middle
Luis Javier García-Villalba|https://doi.org/10.1007/978-1-4939-2092-1_41|last
Jungsoo Kim|https://doi.org/10.1007/978-1-4939-2092-1_29|first
Mohamed M. Sabry|https://doi.org/10.1007/978-1-4939-2092-1_29|middle
Martino Ruggiero|https://doi.org/10.1007/978-1-4939-2092-1_29|middle
David Atienza|https://doi.org/10.1007/978-1-4939-2092-1_29|last
Cláudia Jacy Barenco Abbas|https://doi.org/10.1007/978-1-4939-2092-1_40|first
Ana Lucila Sandoval Orozco|https://doi.org/10.1007/978-1-4939-2092-1_40|middle
Luis Javier García-Villalba|https://doi.org/10.1007/978-1-4939-2092-1_40|last
Sébastien Varrette|https://doi.org/10.1007/978-1-4939-2092-1_3|first
Pascal Bouvry|https://doi.org/10.1007/978-1-4939-2092-1_3|middle
Mateusz Jarus|https://doi.org/10.1007/978-1-4939-2092-1_3|middle
Ariel Oleksiak|https://doi.org/10.1007/978-1-4939-2092-1_3|last
François Bry|https://doi.org/10.1007/978-1-4614-8806-4_19|first
Tad Hogg|https://doi.org/10.1007/978-1-4614-8806-4_62|first
Kshanti A. Greene|https://doi.org/10.1007/978-1-4614-8806-4_28|first
Thomas A. Young|https://doi.org/10.1007/978-1-4614-8806-4_28|last
Angelo Cangelosi|https://doi.org/10.1007/978-3-662-43505-2_37|first
Josh C. Bongard|https://doi.org/10.1007/978-3-662-43505-2_37|middle
Martin H. Fischer|https://doi.org/10.1007/978-3-662-43505-2_37|middle
Stefano Nolfi|https://doi.org/10.1007/978-3-662-43505-2_37|last
Rubén Ruiz|https://doi.org/10.1007/978-3-319-07124-4_44|first
Rajat Mehrotra|https://doi.org/10.1007/978-1-4939-2092-1_5|first
Ioana Banicescu|https://doi.org/10.1007/978-1-4939-2092-1_5|middle
Srishti Srivastava|https://doi.org/10.1007/978-1-4939-2092-1_5|middle
Sherif Abdelwahed|https://doi.org/10.1007/978-1-4939-2092-1_5|last
Athanassios S. Fokas|https://doi.org/10.1007/978-1-4939-0790-8_45|first
George A. Kastis|https://doi.org/10.1007/978-1-4939-0790-8_45|last
Jun Zhao 0003|https://doi.org/10.1007/978-3-540-92913-0_17|first
Óscar Corcho|https://doi.org/10.1007/978-3-540-92913-0_17|middle
Paolo Missier|https://doi.org/10.1007/978-3-540-92913-0_17|middle
Khalid Belhajjame|https://doi.org/10.1007/978-3-540-92913-0_17|middle
David Newmann|https://doi.org/10.1007/978-3-540-92913-0_17|middle
David De Roure|https://doi.org/10.1007/978-3-540-92913-0_17|middle
Carole A. Goble|https://doi.org/10.1007/978-3-540-92913-0_17|last
Kishwar Ahmed|https://doi.org/10.1007/978-1-4939-2092-1_20|first
Shaolei Ren|https://doi.org/10.1007/978-1-4939-2092-1_20|middle
Yuxiong He|https://doi.org/10.1007/978-1-4939-2092-1_20|middle
Athanasios V. Vasilakos|https://doi.org/10.1007/978-1-4939-2092-1_20|last
Paul E. Smaldino|https://doi.org/10.1007/978-1-4614-8806-4_76|first
Peter J. Richerson|https://doi.org/10.1007/978-1-4614-8806-4_76|last
Weirong Jiang|https://doi.org/10.1007/978-1-4939-2092-1_10|first
Viktor K. Prasanna|https://doi.org/10.1007/978-1-4939-2092-1_10|last
Erich-Peter Klement|https://doi.org/10.1007/978-3-662-43505-2_5|first
Radko Mesiar|https://doi.org/10.1007/978-3-662-43505-2_5|last
Holger H. Hoos|https://doi.org/10.1007/978-3-662-43505-2_54|first
Thomas Stützle|https://doi.org/10.1007/978-3-662-43505-2_54|last
Andrea Valsecchi|https://doi.org/10.1007/978-3-319-07124-4_56|first
Enrique Bermejo Nievas|https://doi.org/10.1007/978-3-319-07124-4_56|middle
Sergio Damas|https://doi.org/10.1007/978-3-319-07124-4_56|middle
Oscar Cordón|https://doi.org/10.1007/978-3-319-07124-4_56|last
Rafael Martí|https://doi.org/10.1007/978-3-319-07124-4_1|first
José Antonio Lozano|https://doi.org/10.1007/978-3-319-07124-4_1|middle
Alexander Mendiburu|https://doi.org/10.1007/978-3-319-07124-4_1|middle
Leticia Hernando|https://doi.org/10.1007/978-3-319-07124-4_1|last
Xue Iuan Wong|https://doi.org/10.1007/978-3-319-95504-9_13|first
Manoranjan Majji|https://doi.org/10.1007/978-3-319-95504-9_13|middle
Puneet Singla|https://doi.org/10.1007/978-3-319-95504-9_13|last
Melanie E. Moses|https://doi.org/10.1007/978-1-4614-8806-4_4|first
Tatiana Paz Flanagan|https://doi.org/10.1007/978-1-4614-8806-4_4|middle
Kenneth Letendre|https://doi.org/10.1007/978-1-4614-8806-4_4|middle
G. Matthew Fricke|https://doi.org/10.1007/978-1-4614-8806-4_4|last
Pietro Michelucci|https://doi.org/10.1007/978-1-4614-8806-4_79|first
Jaroslav Ramík|https://doi.org/10.1007/978-3-662-43505-2_8|first
Milan Vlach|https://doi.org/10.1007/978-3-662-43505-2_8|last
Alek Felstiner|https://doi.org/10.1007/978-1-4614-8806-4_67|first
Stephan Grimm|https://doi.org/10.1007/978-3-540-92913-0_13|first
Andreas Abecker|https://doi.org/10.1007/978-3-540-92913-0_13|middle
Johanna Völker|https://doi.org/10.1007/978-3-540-92913-0_13|middle
Rudi Studer|https://doi.org/10.1007/978-3-540-92913-0_13|last
Zhinoos Razavi Hesabi|https://doi.org/10.1007/978-1-4939-2092-1_38|first
Zahir Tari|https://doi.org/10.1007/978-1-4939-2092-1_38|middle
Andrzej M. Goscinski|https://doi.org/10.1007/978-1-4939-2092-1_38|middle
Adil Fahad|https://doi.org/10.1007/978-1-4939-2092-1_38|middle
Ibrahim Khalil|https://doi.org/10.1007/978-1-4939-2092-1_38|middle
Carlos Queiroz|https://doi.org/10.1007/978-1-4939-2092-1_38|last
Markus Schedl|https://doi.org/10.1007/978-1-4899-7637-6_13|first
Peter Knees|https://doi.org/10.1007/978-1-4899-7637-6_13|middle
Brian McFee|https://doi.org/10.1007/978-1-4899-7637-6_13|middle
Dmitry Bogdanov|https://doi.org/10.1007/978-1-4899-7637-6_13|middle
Marius Kaminskas|https://doi.org/10.1007/978-1-4899-7637-6_13|last
José Fernando Gonçalves|https://doi.org/10.1007/978-3-319-07124-4_25|first
Mauricio G. C. Resende|https://doi.org/10.1007/978-3-319-07124-4_25|last
Kun Wang|https://doi.org/10.1007/978-1-4939-0790-8_50|first
Mark A. Anastasio|https://doi.org/10.1007/978-1-4939-0790-8_50|last
Atanas Kiryakov|https://doi.org/10.1007/978-3-540-92913-0_7|first
Mariana Damova|https://doi.org/10.1007/978-3-540-92913-0_7|last
Sune S. Nielsen|https://doi.org/10.1007/978-3-319-07124-4_59|first
Grégoire Danoy|https://doi.org/10.1007/978-3-319-07124-4_59|middle
Wiktor Jurkowski|https://doi.org/10.1007/978-3-319-07124-4_59|middle
Roland Krause|https://doi.org/10.1007/978-3-319-07124-4_59|middle
Reinhard Schneider 0002|https://doi.org/10.1007/978-3-319-07124-4_59|middle
El-Ghazali Talbi|https://doi.org/10.1007/978-3-319-07124-4_59|middle
Pascal Bouvry|https://doi.org/10.1007/978-3-319-07124-4_59|last
Jonathan E. Rowe|https://doi.org/10.1007/978-3-662-43505-2_42|first
Ashwin Machanavajjhala|https://doi.org/10.1007/978-3-319-98161-1_5|first
Xi He 0001|https://doi.org/10.1007/978-3-319-98161-1_5|last
Lisa Purvis|https://doi.org/10.1007/978-1-4614-8806-4_20|first
Manas Hardas|https://doi.org/10.1007/978-1-4614-8806-4_20|last
Emanuele Della Valle|https://doi.org/10.1007/978-3-540-92913-0_8|first
Stefano Ceri|https://doi.org/10.1007/978-3-540-92913-0_8|last
José Maria Alonso|https://doi.org/10.1007/978-3-662-43505-2_14|first
