editor|doi
Mourad Chabane Oussalah|https://doi.org/10.1109/ADC.2005.2
Jun Wang 0002|https://doi.org/10.1007/978-3-319-62543-0
Jun Wang 0002|https://doi.org/10.1007/978-3-540-92913-0_15
Jun Wang 0002|https://doi.org/10.1007/978-3-319-22735-1
Jun Wang 0002|https://doi.org/10.1007/10722620_2
Vikas Kumar 0005|https://doi.org/10.1007/978-3-540-39964-3_12
Vikas Kumar 0005|http://biaa.eu/-upload/editono73.pdf
Vikas Kumar 0005|A Translation Protocol Achieving Consensus of Semantics between Cooperating Heterogeneous Database Systems._1996
Carolyn B. Seaman|https://doi.org/10.1007/978-1-4614-8265-9_1441
Carolyn B. Seaman|https://doi.org/10.1007/978-3-662-58808-6_1
Carolyn B. Seaman|https://doi.org/10.1007/978-3-319-93049-7
Parvathi Chundi|https://doi.org/10.1007/978-1-4614-8265-9_198
Parvathi Chundi|Towards Persistent Object Systems for Desktop Computing._1994
Parvathi Chundi|https://doi.org/10.1007/978-1-4614-8265-9_5008
Parvathi Chundi|Application of Regularized Online Sequential Learning for Glucose Correction._2019
Parvathi Chundi|https://doi.org/10.1007/978-0-387-39940-9_535
Yuri Malitsky|https://doi.org/10.1007/978-3-540-39964-3_83
Heinrich Wansing|https://doi.org/10.1007/978-3-030-25734-7
Heinrich Wansing|https://doi.org/10.1007/978-3-642-72941-6
Heinrich Wansing|https://doi.org/10.1007/3-540-36124-3_80
Heinrich Wansing|http://biaa.eu/-upload/vouzzano81.pdf
Rose Lockwood|https://doi.org/10.1007/978-3-319-07124-4_23
Rose Lockwood|https://doi.org/10.1007/978-3-642-45315-1_5
Rose Lockwood|https://doi.org/10.1007/978-3-662-43505-2_19
Rose Lockwood|https://doi.org/10.1007/978-3-642-40796-3
Domenico Saccà|https://doi.org/10.1145/3342428.3343033
Domenico Saccà|http://biaa.eu/-upload/editono81.pdf
Gilad Zlotkin|https://doi.org/10.1007/978-1-4842-2817-3
Gilad Zlotkin|https://doi.org/10.1007/978-3-662-62308-4_8
Carlotta Domeniconi|https://doi.org/10.1007/978-3-319-07124-4_57
Carlotta Domeniconi|https://doi.org/10.1504/IJTMCC.2014.067306
Carlotta Domeniconi|https://doi.org/10.1007/978-3-662-53455-7_3
Carlotta Domeniconi|https://doi.org/10.1007/978-1-4614-8265-9_80627
Rudi Studer|https://doi.org/10.1007/978-981-15-4569-6
Rudi Studer|https://doi.org/10.1145/1416729.1416733
Rudi Studer|https://doi.org/10.1007/978-3-031-04492-2
Antanas Verikas|https://doi.org/10.1109/NOTERE.2016.7745823
Antanas Verikas|https://d-nb.info/989177548
Irina Perfilieva|https://doi.org/10.1007/978-1-4614-8806-4_63
Irina Perfilieva|https://doi.org/10.1007/978-1-4614-8265-9_1129
Beata Beigman Klebanov|https://doi.org/10.1007/978-1-4614-8265-9_676
Beata Beigman Klebanov|https://doi.org/10.1007/978-3-642-40069-8_5
Beata Beigman Klebanov|https://doi.org/10.1007/978-3-319-76111-4_19
Beata Beigman Klebanov|https://doi.org/10.1504/IJTMCC.2014.063274
Parisa Allahverdizadeh|https://doi.org/10.1007/978-1-4939-0790-8_2
Parisa Allahverdizadeh|http://studia.complexica.net/index.php?option=com_content&view=article&id=242%3Aa-system-for-monitoring-elderly-and-dependent-people-in-nursing-homes-the-e-monitorage-concept-pp-30-33
Parisa Allahverdizadeh|https://doi.org/10.1007/978-1-4614-8265-9_689
Parisa Allahverdizadeh|https://doi.org/10.1504/IJTMCC.2015.072455
Ralf Jungclaus|https://d-nb.info/1192467817
Ralf Jungclaus|https://doi.org/10.1109/NOTERE.2011.5957991
Victor C. M. Leung|https://doi.org/10.1007/978-1-4614-8265-9_849
Victor C. M. Leung|https://doi.org/10.1007/978-0-387-39940-9_932
Victor C. M. Leung|https://doi.org/10.1109/COOPIS.1996.555005
Victor C. M. Leung|https://doi.org/10.1007/978-3-319-02030-3
Jing Xiao 0001|https://doi.org/10.1007/978-1-4939-0790-8_41
Jing Xiao 0001|https://doi.org/10.1007/978-1-4614-8806-4_16
J. Alfonso Briones-García|https://doi.org/10.1007/978-3-540-44705-4
Bernhard Thalheim|https://doi.org/10.1007/978-1-4614-8265-9_708
Seo-Young Noh|http://studia.complexica.net/index.php?option=com_content&view=article&id=207%3Aa-parallel-subgradient-algorithm-for-lagrangean-dual-function-of-the-p-median-problem-pp-105-124
Ciro Castiello|https://doi.org/10.1007/978-3-540-39964-3_67
Anders Kolstad|https://doi.org/10.1007/978-3-031-17834-4_17
Anders Kolstad|https://doi.org/10.1007/978-3-030-41886-1
Anders Kolstad|https://doi.org/10.1007/978-3-030-38148-6
Anders Kolstad|https://doi.org/10.1007/978-3-030-36899-9
Donggang Liu|http://studia.complexica.net/index.php?option=com_content&view=article&id=117
Donggang Liu|https://doi.org/10.1007/978-3-030-16335-8
Donggang Liu|http://studia.complexica.net/index.php?option=com_content&view=article&id=255%3Aalgotch-the-virtual-teacher-within-algopath-pp-47-73&catid=65%3Anumber-1-&Itemid=112
Donggang Liu|https://doi.org/10.1007/978-1-4939-0790-8_16
Donggang Liu|https://doi.org/10.1007/978-3-319-95504-9_3
Joseph A. Goguen|https://doi.org/10.1145/3284869.3284929
Joseph A. Goguen|https://doi.org/10.1109/NOTERE.2015.7293496
Joseph A. Goguen|https://doi.org/10.1007/978-3-662-60531-8_2
Brian A. Nixon|https://doi.org/10.1007/978-3-031-04492-2
Brian A. Nixon|https://doi.org/10.1007/978-3-662-45947-8_4
Brian A. Nixon|https://doi.org/10.1007/978-1-4614-8265-9_423
Brian A. Nixon|https://doi.org/10.1007/978-1-4614-8265-9_1413
Mark Greaves|https://doi.org/10.1007/978-3-662-56641-1
Mark Greaves|https://doi.org/10.1007/978-3-319-54087-0
Mario Barbacci|https://doi.org/10.1007/978-3-662-58808-6_4
Mario Barbacci|https://doi.org/10.1007/s11280-006-0012-7
Mario Barbacci|https://doi.org/10.1007/3-540-36124-3_72
Mario Barbacci|https://doi.org/10.1007/978-3-319-98074-4
Dipankar Deb|https://doi.org/10.1109/NOTERE.2010.5536671
Dipankar Deb|https://doi.org/10.1007/978-1-4614-8265-9_926
Dipankar Deb|http://www.springer.com/computer/swe/book/978-3-540-43487-0
Dipankar Deb|https://doi.org/10.1504/IJTMCC.2014.064158
Dipankar Deb|https://doi.org/10.1007/978-3-642-23074-5_7
Martin Gaedke|https://doi.org/10.1007/978-3-642-28148-8_3
Martin Gaedke|https://doi.org/10.1007/b100371
Martin Gaedke|http://studia.complexica.net/index.php?option=com_content&view=article&id=157%3Asegmentation-vectorielle-des-images-multi-spectrales-msg2-par-une-approche-markovienne-pp89-110&catid=52%3Anumber-4&Itemid=95&lang=en
Martin Gaedke|https://doi.org/10.1007/978-1-4614-8265-9_1111
Martin Gaedke|https://doi.org/10.1007/978-3-030-15334-2
Philippe Cudré-Mauroux|https://doi.org/10.1145/1416729.1416758
Philippe Cudré-Mauroux|https://doi.org/10.1007/978-3-642-03722-1_3
Philippe Cudré-Mauroux|https://doi.org/10.1007/978-3-319-07124-4_14
Philippe Cudré-Mauroux|https://doi.org/10.1007/978-3-030-60808-8
Maroun Chamoun|Ontologies for Enterprise Integration._1994
Michael Behringer|https://doi.org/10.1007/978-0-387-29489-6
Michael Behringer|https://doi.org/10.1007/978-3-662-66146-8_2
Michael Behringer|https://doi.org/10.1007/978-1-4614-8265-9_1430
Jacques Savoy|https://doi.org/10.1007/978-3-319-07124-4_8
Jacques Savoy|https://doi.org/10.1007/978-1-4615-1021-5
Jacques Savoy|https://doi.org/10.1109/NOTERE.2015.7293477
Jacques Savoy|https://doi.org/10.1007/978-3-662-55608-5_2
D. Sundararajan|https://doi.org/10.1007/978-3-319-07124-4_25
D. Sundararajan|https://doi.org/10.1007/978-1-4614-8265-9_44
Mohsen Sharifi|https://doi.org/10.1007/978-3-662-43505-2_31
Sergio Serusi|https://doi.org/10.1007/978-3-030-81043-6
Sergio Serusi|https://doi.org/10.1007/3-540-57960-5
Sergio Serusi|https://doi.org/10.1007/978-3-319-76111-4_27
Sergio Serusi|https://doi.org/10.1007/978-1-4614-8265-9_80777
Jun Fu 0001|https://doi.org/10.1007/978-0-387-39940-9_517
Rajiv Ranjan|https://doi.org/10.1145/3342428.3342662
Rajiv Ranjan|https://doi.org/10.1007/978-3-030-25734-7
Rajiv Ranjan|https://doi.org/10.1145/3342428.3342661
Susanna Spinsante|https://doi.org/10.1504/IJTMCC.2015.072465
Susanna Spinsante|https://doi.org/10.1007/978-3-662-43505-2_51
Susanna Spinsante|https://doi.org/10.1007/978-1-4471-7509-4
Susanna Spinsante|https://doi.org/10.1504/IJTMCC.2013.056430
Susanna Spinsante|Pascal User Manual and Report, Second Edition_1975
Kun Xie 0002|https://doi.org/10.1007/3-540-36124-3_49
Kun Xie 0002|https://doi.org/10.1007/978-1-4842-2854-8
Jeffrey P. Bigham|http://studia.complexica.net/index.php?option=com_content&view=article&id=124
Jeffrey P. Bigham|https://doi.org/10.1007/978-3-319-25457-9
Jeffrey P. Bigham|http://studia.complexica.net/index.php?option=com_content&view=article&id=122
Boris Ryabko|https://doi.org/10.1007/978-3-031-17834-4_20
Boris Ryabko|https://doi.org/10.1007/978-3-319-07124-4_23
Boris Ryabko|https://doi.org/10.1007/978-3-031-17834-4_16
Liyang Xiao|https://doi.org/10.1007/978-3-319-61949-1_32
Liyang Xiao|http://biaa.eu/-upload/articleno1042.pdf
Liyang Xiao|https://doi.org/10.1007/978-3-662-43505-2_63
Raphaël Troncy|https://doi.org/10.1007/b95712
Raphaël Troncy|https://doi.org/10.1007/978-3-319-07124-4_57
Werner Nutt|https://doi.org/10.1007/978-0-387-39940-9_468
María Luisa Martín Ruiz|https://doi.org/10.1145/3411170.3411241
Jaime Lloret 0001|https://doi.org/10.1007/978-3-540-39964-3_18
Disha Sangar|https://doi.org/10.1016/j.eswax.2019.100006
Disha Sangar|https://doi.org/10.1007/978-3-030-21333-6
Disha Sangar|https://doi.org/10.1007/978-1-4471-7505-6
Disha Sangar|https://doi.org/10.1109/NOTERE.2015.7293503
Disha Sangar|https://doi.org/10.1007/978-3-658-04773-3
Ke Xu 0002|https://doi.org/10.1007/978-3-030-63777-4
Ke Xu 0002|https://doi.org/10.1007/978-3-319-76111-4_37
Frank Y. Shih|https://doi.org/10.1007/978-3-662-43505-2_2
John Barnes|https://doi.org/10.1007/978-3-662-43505-2_49
Kemafor Anyanwu|https://doi.org/10.1007/978-1-4614-8265-9_1308
Kemafor Anyanwu|https://doi.org/10.1007/978-3-319-61949-1_14
Kemafor Anyanwu|https://doi.org/10.1007/978-3-319-61949-1_5
Reidar Conradi|https://doi.org/10.1007/3-540-48834-0
Reidar Conradi|https://doi.org/10.1109/COOPIS.1998.706201
Reidar Conradi|https://doi.org/10.1007/978-981-16-5772-6
Nacer Boudjlida|https://doi.org/10.1145/3284869.3284878
Nacer Boudjlida|http://studia.complexica.net/index.php?option=com_content&view=article&id=158%3Aa-diffusion-approach-for-interactive-image-retrieval-pp111-127&catid=52%3Anumber-4&Itemid=95&lang=en
Nacer Boudjlida|https://doi.org/10.1007/978-1-4614-8806-4_71
Nacer Boudjlida|https://doi.org/10.1007/978-3-540-39964-3_63
Nacer Boudjlida|https://doi.org/10.1007/978-1-4757-4070-7
Simo Pöysä|https://doi.org/10.1007/978-1-4614-8806-4_17
Shai Guday|https://doi.org/10.1007/978-3-662-49175-1_2
David Bermbach|https://doi.org/10.1007/978-3-662-62308-4_6
Awais Rashid|https://doi.org/10.1007/978-1-4614-8265-9_867
Awais Rashid|http://studia.complexica.net/index.php?option=com_content&view=article&id=231%3Aan-axiomatic-approach-to-tactic-pp-45-71
Awais Rashid|https://doi.org/10.1007/978-0-387-39940-9_525
Derrick L. Cogburn|https://doi.org/10.1007/978-1-4614-8265-9_793
Derrick L. Cogburn|https://doi.org/10.1007/978-3-030-02161-0
S. Jacobi|https://doi.org/10.1007/978-3-662-58384-5_1
S. Jacobi|https://doi.org/10.1007/978-1-4757-4070-7
S. Jacobi|https://doi.org/10.1007/978-1-4614-8265-9_60
S. Jacobi|http://biaa.eu/-upload/BIAA08.pdf
S. Jacobi|https://doi.org/10.1145/3284869.3284910
Philippe Besnard|https://doi.org/10.1007/978-3-540-39964-3_23
Philippe Besnard|http://studia.complexica.net/index.php?option=com_content&view=article&id=196%3Aan-new-hybrid-cryptosystem-based-on-the-satisfiability-problem-pp-131-143
Philippe Besnard|https://doi.org/10.1007/978-0-387-39940-9_1002
Thierry Villemur|https://doi.org/10.1007/b12051
Thierry Villemur|https://doi.org/10.1007/978-3-319-25703-7
Corey Bufi|https://doi.org/10.1007/978-3-030-68624-6
Corey Bufi|https://doi.org/10.1007/978-981-13-0263-3
Corey Bufi|https://doi.org/10.1007/978-3-662-53416-8_3
Corey Bufi|http://studia.complexica.net/index.php?option=com_content&view=article&id=122
Corey Bufi|https://doi.org/10.1007/3-540-36124-3_76
Basel Solaiman|https://doi.org/10.1007/978-1-4614-8265-9_926
Adil Fahad|https://doi.org/10.1007/BFb0030531
Adil Fahad|https://doi.org/10.1007/978-0-387-39940-9_521
Jean-Louis Lanet|https://doi.org/10.1007/978-0-387-39940-9_1257
Jean-Louis Lanet|https://doi.org/10.1007/978-1-4614-8265-9_284
Matteo Matteucci|https://doi.org/10.1007/978-0-387-39940-9_755
Matteo Matteucci|https://doi.org/10.1007/978-3-030-98737-4
Matteo Matteucci|https://doi.org/10.1109/COOPIS.1997.613825
Zakaria Aarab|https://doi.org/10.1007/978-0-387-39940-9_662
Zakaria Aarab|https://doi.org/10.1109/COOPIS.1997.613808
Zakaria Aarab|https://doi.org/10.1007/978-3-319-93049-7
Zahi Jarir|A Group Communication Support System in a Software Development Project Based on Trouble Communication Model._1993
Zahi Jarir|https://doi.org/10.1109/NOTERE.2015.7293487
Zahi Jarir|https://doi.org/10.1007/978-1-4614-8806-4_65
Zahi Jarir|http://editions-rnti.fr/?inprocid=1001872
Luca Casini|https://doi.org/10.1007/978-3-030-50987-3
Luca Casini|https://doi.org/10.1145/3284869.3284897
Luca Casini|https://doi.org/10.1007/978-3-662-55305-3
Luca Casini|https://doi.org/10.1007/978-3-319-07124-4_29
Luca Casini|https://doi.org/10.1007/978-3-319-32253-7
William McCune|https://doi.org/10.1007/978-3-662-62919-2_1
William McCune|http://editions-rnti.fr/?inprocid=1001869
Eric Yu 0001|https://doi.org/10.1007/978-3-642-39323-5
Eric Yu 0001|https://doi.org/10.1007/978-3-031-12578-2
Eric Yu 0001|https://doi.org/10.1007/978-1-4939-0790-8_26
Jacques Chabin|https://doi.org/10.1109/NOTERE.2015.7293498
Jacques Chabin|https://doi.org/10.1007/978-3-319-43078-2
Jacques Chabin|https://doi.org/10.1504/IJTMCC.2014.063272
Jacques Chabin|https://doi.org/10.1007/978-3-642-18963-0
Jacques Chabin|https://doi.org/10.1007/10722620_12
Eric R. Schendel|https://doi.org/10.1007/978-3-662-55947-5_6
Eric R. Schendel|https://doi.org/10.1007/978-0-387-39940-9_1049
Eric R. Schendel|https://doi.org/10.1109/AGILE.2006.39
Eric G. Manning|https://doi.org/10.1007/978-1-4614-8265-9_223
Eric G. Manning|https://doi.org/10.1007/978-3-319-58862-9
Eric G. Manning|https://doi.org/10.1007/978-3-662-56121-8_4
Eric G. Manning|https://doi.org/10.1007/978-0-387-39940-9_420
Eric G. Manning|https://doi.org/10.1007/978-3-030-15391-5
Henrik Loeser|https://doi.org/10.1007/978-1-4614-8265-9_1245
Henrik Loeser|https://doi.org/10.1007/978-3-642-76923-8
Maxence Guesdon|https://doi.org/10.1007/978-3-319-02192-8
Jian Yang 0001|Privacy-Preserving Deep Learning - A Comprehensive Survey_2021
Jian Yang 0001|https://doi.org/10.1145/3284869.3284891
Jian Yang 0001|https://doi.org/10.1145/3284869.3284873
Emanuele De Bernardi|https://doi.org/10.1007/978-1-4614-8265-9_652
Emanuele De Bernardi|https://doi.org/10.1007/978-3-030-39730-2
Emanuele De Bernardi|https://doi.org/10.1007/978-3-662-43505-2_62
Emanuele De Bernardi|https://doi.org/10.1145/3342428.3342689
Emanuele De Bernardi|https://doi.org/10.1007/978-3-642-45269-7_4
Slim Abdellatif|https://doi.org/10.1007/978-3-662-62199-8_4
Slim Abdellatif|https://doi.org/10.1007/b116723
Slim Abdellatif|https://doi.org/10.1007/b94030
Lei Zhang 0038|https://doi.org/10.1007/978-0-387-39940-9_60
Lei Zhang 0038|https://doi.org/10.1007/978-3-319-62680-2
Lei Zhang 0038|https://doi.org/10.1007/978-0-387-39940-9_1424
Lei Zhang 0038|https://doi.org/10.1007/978-3-662-46562-2_3
Lei Zhang 0038|https://doi.org/10.1007/978-3-642-75832-4
Maomeng Su|https://doi.org/10.1007/978-3-662-58664-8_4
Maomeng Su|https://d-nb.info/949388432
Hang Zhao|https://doi.org/10.1007/978-3-319-25670-2
Hang Zhao|https://doi.org/10.1007/978-1-4614-8265-9_80627
Debora Di Bartolo|https://d-nb.info/991168747
Debora Di Bartolo|https://doi.org/10.1007/978-1-4939-0790-8_38
Debora Di Bartolo|https://doi.org/10.1007/978-1-4939-0790-8_9
Andrzej Jodlowski|https://doi.org/10.1007/978-3-642-41221-9_7
Andrzej Jodlowski|https://doi.org/10.1007/978-1-4614-8806-4_58
Andrzej Jodlowski|https://doi.org/10.1007/3-540-36124-3_16
Andrzej Jodlowski|https://doi.org/10.1007/978-0-387-39940-9_169
Robert Valette|https://doi.org/10.1007/978-3-030-15391-5
Robert Valette|https://doi.org/10.1007/978-0-387-39940-9_481
Robert Valette|https://doi.org/10.1007/978-3-540-30469-2_44
Robert Valette|https://doi.org/10.1007/978-3-662-43505-2_55
N. Parameswaran|https://doi.org/10.1007/978-1-4899-7637-6_15
N. Parameswaran|https://doi.org/10.1007/978-1-4614-8265-9_821
Willy Susilo|http://www.bod.de/index.php?id=296&objk_id=228746
Willy Susilo|http://biaa.eu/-upload/articleno1021.pdf
Willy Susilo|https://doi.org/10.1007/978-3-540-39964-3_50
Willy Susilo|https://doi.org/10.1007/978-3-540-30468-5_48
Willy Susilo|https://doi.org/10.1007/978-0-387-39940-9_73
Oliver Günther 0001|https://doi.org/10.1007/978-1-4614-8265-9_1345
Oliver Günther 0001|https://doi.org/10.1007/978-3-662-56121-8_3
Oliver Günther 0001|https://d-nb.info/1196226806
Oliver Günther 0001|https://doi.org/10.1007/978-3-662-55608-5_2
Oliver Günther 0001|https://doi.org/10.1007/978-0-387-39940-9_786
Md. Imran Alam|https://doi.org/10.1007/978-3-642-28148-8_6
Md. Imran Alam|On Meaningful Scientific Laws_2015
Ipek Gursel Dino|https://doi.org/10.1007/3-540-36124-3_39
Ipek Gursel Dino|https://doi.org/10.1007/978-3-031-17834-4_18
Ipek Gursel Dino|https://doi.org/10.1145/3342428.3342702
Ipek Gursel Dino|https://doi.org/10.1007/978-3-540-30468-5_6
Antonieta Martínez-Velasco|https://doi.org/10.1109/COOPIS.1997.613825
Antonieta Martínez-Velasco|https://doi.org/10.1007/978-1-4614-8806-4_4
Antonieta Martínez-Velasco|https://doi.org/10.1007/978-0-387-39940-9_291
Antonieta Martínez-Velasco|https://doi.org/10.1007/978-981-10-7763-0
Antonieta Martínez-Velasco|https://doi.org/10.1007/978-1-4899-7637-6_9
Scott D. Rudlosky|https://doi.org/10.1007/978-3-030-94281-6
Scott D. Rudlosky|https://doi.org/10.1007/978-3-031-09268-8
Scott D. Rudlosky|https://doi.org/10.1007/978-3-031-17834-4_17
Scott D. Rudlosky|https://doi.org/10.1016/j.eswax.2020.100040
Scott D. Rudlosky|https://doi.org/10.1007/978-3-662-64553-6_4
Da Ruan 0001|https://doi.org/10.1007/978-3-642-35332-1_4
Da Ruan 0001|https://doi.org/10.1007/978-3-319-07124-4_16
Da Ruan 0001|https://doi.org/10.1007/978-1-4614-8265-9_1156
Da Ruan 0001|https://doi.org/10.1145/3342428.3343035
Da Ruan 0001|https://doi.org/10.1504/IJTMCC.2016.10002840
Zhong Li|https://doi.org/10.1007/978-3-030-42746-7
Zhong Li|https://doi.org/10.1007/978-3-030-74524-0
Zhong Li|https://doi.org/10.1007/978-3-662-63519-3_6
Zhong Li|Application of Regularized Online Sequential Learning for Glucose Correction._2019
Ryan Cook|https://doi.org/10.1007/978-1-4614-8265-9_112
Ryan Cook|Privacy-Preserving Deep Learning - A Comprehensive Survey_2021
Ryan Cook|https://doi.org/10.1007/978-3-030-58996-7
A. Christy|https://doi.org/10.1007/978-3-642-54956-4
A. Christy|https://doi.org/10.1007/978-1-4899-7637-6_19
A. Christy|http://biaa.eu/-upload/vouzzano76.pdf
Sharad Mehrotra|https://doi.org/10.1007/978-3-030-18114-7
Sharad Mehrotra|http://edoc.hu-berlin.de/18452/23979
Sharad Mehrotra|https://doi.org/10.1007/978-981-13-7972-7
Sharad Mehrotra|https://doi.org/10.1007/978-3-030-48523-8
Chi C. Ying|https://doi.org/10.1007/978-1-4614-8265-9_1305
Chi C. Ying|https://doi.org/10.1007/978-3-540-39964-3_81
Chi C. Ying|https://doi.org/10.1007/978-3-031-17834-4_8
Chi C. Ying|http://biaa.eu/-upload/BIAA61.pdf
Chi C. Ying|https://doi.org/10.1007/978-1-4614-8806-4_70
Hans-Jürgen Bürckert|https://doi.org/10.1007/978-1-4614-8265-9_877
Hans-Jürgen Bürckert|https://d-nb.info/989177548
Hans-Jürgen Bürckert|https://doi.org/10.1007/978-1-4614-8265-9_1391
Hans-Jürgen Bürckert|https://doi.org/10.1109/COOPIS.1998.706203
Leonardo Andrade Ribeiro|https://doi.org/10.1007/978-981-16-3848-0
Leonardo Andrade Ribeiro|https://doi.org/10.1007/978-3-662-62308-4_8
Xingquan Zhu 0001|https://doi.org/10.1007/978-1-4614-8265-9_80775
Shogo Nishida|https://doi.org/10.1007/978-1-4614-8265-9_1176
Shogo Nishida|https://doi.org/10.1007/978-3-540-39964-3_49
Michael A. Arbib|https://doi.org/10.1145/1416729.1416773
David Buffoni|https://doi.org/10.1007/978-1-4614-8265-9_80619
